id,match_id,content,bowler,batsman,over,ball,lemmatized,ball_type,shot_type,region
63790000000,128748,"Tossed up, on middle, Smith defends it with a straight bat.",Washington Sundar,Jamie Smith,51,1,"tossed up , on middle , smith defends it with a straight bat .",[],[],[]
63760000000,128748,"9TH TEST HUNDRED FOR BROOK! After falling agonisingly short on 99 in the first innings at Leeds, Brook gets to the three-figure mark this time. He has adopted a much calmer approach today compared to yesterday’s frenetic start and will now look to build on this milestone and make it a big one. This is on a hard length by Krishna, on off, Harry rides the bounce and opens the bat face to steer it to the left of the diving gully fielder. The fielder gets a hand to it but the ball still goes away for a boundary.",Prasidh Krishna,Harry Brook,50,6,"9th test hundred for brook ! after falling agonisingly short on 99 in the first inning at leeds , brook get to the three-figure mark this time . he ha adopted a much calmer approach today compared to yesterday ’ s frenetic start and will now look to build on this milestone and make it a big one . this is on a hard length by krishna , on off , harry ride the bounce and open the bat face to steer it to the left of the diving gully fielder . the fielder get a hand to it but the ball still go away for a boundary .",['short'],[],[]
63750000000,128748,"Keeps it wide on off, on the fuller side, Jamie Smith walks across and gets closer to the line of the ball to guide it to deep backward point for one.",Prasidh Krishna,Jamie Smith,50,5,"keep it wide on off , on the fuller side , jamie smith walk across and get closer to the line of the ball to guide it to deep backward point for one .",['fuller'],[],"['backward point', 'point']"
63710000000,128748,"Nearly dragged it back onto the stumps! Not all that wide, on a short of a length, Smith hangs back to work it through the off side. Plays it with an angled bat and the ball catches the under edge and bounces over and wide of the stumps.",Prasidh Krishna,Jamie Smith,50,4,"nearly dragged it back onto the stump ! not all that wide , on a short of a length , smith hang back to work it through the off side . play it with an angled bat and the ball catch the under edge and bounce over and wide of the stump .",['short'],[],[]
63690000000,128748,"On a good length, around the off stump, Smith drives it on the up but straight to cover.",Prasidh Krishna,Jamie Smith,50,3,"on a good length , around the off stump , smith drive it on the up but straight to cover .",['good length'],['drive'],['cover']
63670000000,128748,"On a back of a length, outside off, Harry taps it to deep backward point for one.",Prasidh Krishna,Harry Brook,50,2,"on a back of a length , outside off , harry tap it to deep backward point for one .",['back of a length'],[],"['backward point', 'point']"
63640000000,128748,"Width offered by Prasidh, on a good length, Brook slashes at the delivery but the ball sneaks under the angled bat.",Prasidh Krishna,Harry Brook,50,1,"width offered by prasidh , on a good length , brook slash at the delivery but the ball sneak under the angled bat .",['good length'],[],[]
63600000000,128748,"Shorter and on off, Brook goes back and plays it late, almost off the keeper's gloves. Glides it to the left of backward point for a single.",Washington Sundar,Harry Brook,49,6,"shorter and on off , brook go back and play it late , almost off the keeper 's glove . glide it to the left of backward point for a single .",['shorter'],[],"['backward point', 'point']"
63570000000,128748,"Back to over the wicket, on a length, on off, Smith knocks it to long on for another easy single.",Washington Sundar,Jamie Smith,49,5,"back to over the wicket , on a length , on off , smith knock it to long on for another easy single .",[],[],['long on']
63550000000,128748,"This is short and outside off, cut away to deep point for one more.",Washington Sundar,Harry Brook,49,4,"this is short and outside off , cut away to deep point for one more .",['short'],['cut'],['point']
63510000000,128748,"Bowled with a flatter trajectory, on off, Brook goes back to a full delivery but manages to pat it away to cover.",Washington Sundar,Harry Brook,49,3,"bowled with a flatter trajectory , on off , brook go back to a full delivery but manages to pat it away to cover .",['full'],[],['cover']
63480000000,128748,"On the pads, on a length, Smith flicks it through square leg and crosses over.",Washington Sundar,Jamie Smith,49,2,"on the pad , on a length , smith flick it through square leg and cross over .",[],['flick'],[]
63450000000,128748,"From around the wicket, sliding across, full in length, Brook eases it to the left of cover for a single.",Washington Sundar,Harry Brook,49,1,"from around the wicket , sliding across , full in length , brook eas it to the left of cover for a single .",['full'],[],['cover']
63420000000,128748,"Tighter line, closer to the off stump, on a nagging length, JS stands tall and punches it to cover.",Prasidh Krishna,Jamie Smith,48,6,"tighter line , closer to the off stump , on a nagging length , j stand tall and punch it to cover .",[],[],['cover']
63400000000,128748,"Play and a miss! Prasidh Krishna errs in line but gets away with it. Short and wide on off, Smith presses back and throws his hands at the ball. The ball does not rise as much as Smith expected it to. Sneaks under the bat and just about carries to Rishabh Pant.",Prasidh Krishna,Jamie Smith,48,5,"play and a miss ! prasidh krishna errs in line but get away with it . short and wide on off , smith press back and throw his hand at the ball . the ball doe not rise a much a smith expected it to . sneak under the bat and just about carry to rishabh pant .",['short'],[],[]
63360000000,128748,"Hurls it fuller, outside off, Smith drives it with a straight bat to mid off.",Prasidh Krishna,Jamie Smith,48,4,"hurl it fuller , outside off , smith drive it with a straight bat to mid off .",['fuller'],['drive'],['mid off']
63330000000,128748,"Beaten! This nips back in, on a good length, outside off, Smith looks to get on top of the bounce and punch it away on the off side. Gets beaten on the inside edge due to the movement off the deck.",Prasidh Krishna,Jamie Smith,48,3,"beaten ! this nip back in , on a good length , outside off , smith look to get on top of the bounce and punch it away on the off side . get beaten on the inside edge due to the movement off the deck .",['good length'],[],[]
63300000000,128748,"Lands it full, outside off, Smith goes hard on the drive without any foot movement. Gets an outside edge that dribbles to the left of deep backward point for a couple of runs.",Prasidh Krishna,Jamie Smith,48,2,"land it full , outside off , smith go hard on the drive without any foot movement . get an outside edge that dribble to the left of deep backward point for a couple of run .",['full'],['drive'],"['backward point', 'point']"
63290000000,128748,"In the channel on off, on a back of a length, Brook opens the bat face slightly and guides it to deep backward point for a single.",Prasidh Krishna,Harry Brook,48,1,"in the channel on off , on a back of a length , brook open the bat face slightly and guide it to deep backward point for a single .",['back of a length'],[],"['backward point', 'point']"
63240000000,128748,"Sundar switches to over the wicket and drops it short, on off, Brook goes back and punches it through cover-point for one more.",Washington Sundar,Harry Brook,47,6,"sundar switch to over the wicket and drop it short , on off , brook go back and punch it through cover-point for one more .",['short'],[],"['cover', 'point']"
63210000000,128748,"On the pads, Smith works this full ball through square leg for a run.",Washington Sundar,Jamie Smith,47,5,"on the pad , smith work this full ball through square leg for a run .",['full'],[],[]
63190000000,128748,"Another tossed up delivery, on middle, Smith brings his bat out in front to defend.",Washington Sundar,Jamie Smith,47,4,"another tossed up delivery , on middle , smith brings his bat out in front to defend .",[],[],[]
63180000000,128748,"Fuller and slower, on middle, Brook wrists it in front of square on the leg side for a single.",Washington Sundar,Harry Brook,47,3,"fuller and slower , on middle , brook wrist it in front of square on the leg side for a single .",['fuller'],[],[]
63140000000,128748,"Pushed across the right-hander, on the shorter side, Smith goes deep in the crease and cuts it to the right of backward point. Mohammed Siraj sprints and dives to his left in the deep. Pushes the ball away from the fence and saves a run for his side. Three runs taken.",Washington Sundar,Jamie Smith,47,2,"pushed across the right-hander , on the shorter side , smith go deep in the crease and cut it to the right of backward point . mohammed siraj sprint and dive to his left in the deep . push the ball away from the fence and save a run for his side . three run taken .",['shorter'],['cut'],"['backward point', 'point']"
63110000000,128748,"Floated up, full and on middle, calmly pushed back to Sundar by Smith.",Washington Sundar,Jamie Smith,47,1,"floated up , full and on middle , calmly pushed back to sundar by smith .",['full'],[],[]
62960000000,128748,"Fuller and on off, Harry Brook firms the drive to cover. That will be LUNCH on Day 3!",Ravindra Jadeja,Harry Brook,46,6,"fuller and on off , harry brook firm the drive to cover . that will be lunch on day 3 !",['fuller'],['drive'],['cover']
62950000000,128748,"On off, on the fuller side, Jamie pushes it to long off and crosses over.",Ravindra Jadeja,Jamie Smith,46,5,"on off , on the fuller side , jamie push it to long off and cross over .",['fuller'],[],['long off']
62930000000,128748,"At the stumps, on a nagging length, on middle, Smith defends it well.",Ravindra Jadeja,Jamie Smith,46,4,"at the stump , on a nagging length , on middle , smith defends it well .",[],[],[]
62890000000,128748,"HUNDRED FOR SMITH! Simply superb from Jamie. A counter-attacking knock of the highest order. This is full and outside off, Smith gets down on a knee quickly and drags the sweep in front of square for a boundary. 2nd Test hundred for the English wicket-keeper batter and he gets there in 80 balls. Ben Stokes and Co. are all up on their feet in the dressing room and so is the Edgbaston crowd who have been treated to a highly entertaining show.",Ravindra Jadeja,Jamie Smith,46,3,"hundred for smith ! simply superb from jamie . a counter-attacking knock of the highest order . this is full and outside off , smith get down on a knee quickly and drag the sweep in front of square for a boundary . 2nd test hundred for the english wicket-keeper batter and he get there in 80 ball . ben stokes and co. are all up on their foot in the dressing room and so is the edgbaston crowd who have been treated to a highly entertaining show .",['full'],['sweep'],[]
62870000000,128748,"FOUR! Hit with real authority and Jamie Smith moves to 97! Tossed up, full and wide on off, Jamie gets down on a knee and slams it to the left of the man at mid on for a boundary.",Ravindra Jadeja,Jamie Smith,46,2,"four ! hit with real authority and jamie smith move to 97 ! tossed up , full and wide on off , jamie get down on a knee and slam it to the left of the man at mid on for a boundary .",['full'],[],['mid on']
62830000000,128748,"Short and on off, Brook punches it to deep point for a single.",Ravindra Jadeja,Harry Brook,46,1,"short and on off , brook punch it to deep point for a single .",['short'],[],['point']
62810000000,128748,"Pushed through, outside off, Smith goes back and defends.",Washington Sundar,Jamie Smith,45,6,"pushed through , outside off , smith go back and defends .",[],[],[]
62770000000,128748,"Very full, on off, Brook collects an easy single with a drive to long on.",Washington Sundar,Harry Brook,45,5,"very full , on off , brook collect an easy single with a drive to long on .",['full'],['drive'],['long on']
62740000000,128748,"Fuller and quicker, on off, a bit of a jab by Brook. Gets an outside edge that dribbles to backward point.",Washington Sundar,Harry Brook,45,4,"fuller and quicker , on off , a bit of a jab by brook . get an outside edge that dribble to backward point .",['fuller'],[],"['backward point', 'point']"
62710000000,128748,"On off, on the shorter side, eased down to long on with a straight bat for one by Jamie.",Washington Sundar,Jamie Smith,45,3,"on off , on the shorter side , eased down to long on with a straight bat for one by jamie .",['shorter'],[],['long on']
62690000000,128748,"Short and turning into the pads, Brook flicks it in front of square for a run.",Washington Sundar,Harry Brook,45,2,"short and turning into the pad , brook flick it in front of square for a run .",['short'],['flick'],[]
62660000000,128748,"Short and on off, Brook goes back and taps it in front of backward point. He wants a quick single but Smith sends him back.",Washington Sundar,Harry Brook,45,1,"short and on off , brook go back and tap it in front of backward point . he want a quick single but smith sends him back .",['short'],[],"['backward point', 'point']"
62620000000,128748,"Full and on middle, pushed down to long on for a single by HB.",Ravindra Jadeja,Harry Brook,44,6,"full and on middle , pushed down to long on for a single by hb .",['full'],[],['long on']
62590000000,128748,"A bit of turn, on off, on a nagging length, Brook steers it to backward point.",Ravindra Jadeja,Harry Brook,44,5,"a bit of turn , on off , on a nagging length , brook steer it to backward point .",[],[],"['backward point', 'point']"
62570000000,128748,"At the stumps, on a length, blocked out,",Ravindra Jadeja,Harry Brook,44,4,"at the stump , on a length , blocked out ,",[],[],[]
62540000000,128748,"Full and around off, driven to cover again by Brook but this time, Nitish Kumar Reddy manages to stop it with a dive to his right.",Ravindra Jadeja,Harry Brook,44,3,"full and around off , driven to cover again by brook but this time , nitish kumar reddy manages to stop it with a dive to his right .",['full'],[],['cover']
62510000000,128748,"FOUR! Gets it through! Floated up, around off, Brook presses forward and eases himself into the drive. A regulation stop for Nitish Kumar Reddy at cover to his left but he is late in getting down and the ball gets past him for a boundary. A hand of apology straight away from Nitish. These two have now added 150 runs together.",Ravindra Jadeja,Harry Brook,44,2,"four ! get it through ! floated up , around off , brook press forward and eas himself into the drive . a regulation stop for nitish kumar reddy at cover to his left but he is late in getting down and the ball get past him for a boundary . a hand of apology straight away from nitish . these two have now added 150 run together .",[],['drive'],['cover']
62480000000,128748,"Attacking the front pad from around the wicket, on a length, Brook gets his bat out in front to block.",Ravindra Jadeja,Harry Brook,44,1,"attacking the front pad from around the wicket , on a length , brook get his bat out in front to block .",[],[],[]
62450000000,128748,"Around off, on a nagging length, kept out with a straight bat.",Washington Sundar,Jamie Smith,43,6,"around off , on a nagging length , kept out with a straight bat .",[],[],[]
62430000000,128748,"Shorter and on off, Brook drops it to the right of mid-wicket and gets to the other end quickly.",Washington Sundar,Harry Brook,43,5,"shorter and on off , brook drop it to the right of mid-wicket and get to the other end quickly .",['shorter'],[],[]
62400000000,128748,"Full and on off, driven down to long on for a single by JS.",Washington Sundar,Jamie Smith,43,4,"full and on off , driven down to long on for a single by j .",['full'],[],['long on']
62370000000,128748,"Floated up, on off, Smith steps out and taps it back to Sundar.",Washington Sundar,Jamie Smith,43,3,"floated up , on off , smith step out and tap it back to sundar .",[],[],[]
62340000000,128748,"On a nagging length, just outside the off stump, Harry pushes it to the right of point for a single.",Washington Sundar,Harry Brook,43,2,"on a nagging length , just outside the off stump , harry push it to the right of point for a single .",[],[],['point']
62310000000,128748,"On off, a bit of turn, on a length, Harry defends it out.",Washington Sundar,Harry Brook,43,1,"on off , a bit of turn , on a length , harry defends it out .",[],[],[]
62290000000,128748,"Short and on off, Harry taps it to the left of cover for a single.",Ravindra Jadeja,Harry Brook,42,6,"short and on off , harry tap it to the left of cover for a single .",['short'],[],['cover']
62260000000,128748,"Fuller and slower, just around the off stump, Harry Brook is solid in defence.",Ravindra Jadeja,Harry Brook,42,5,"fuller and slower , just around the off stump , harry brook is solid in defence .",['fuller'],[],[]
62230000000,128748,"Sprayed on the pads, on a nagging length, nudged to mid-wicket.",Ravindra Jadeja,Harry Brook,42,4,"sprayed on the pad , on a nagging length , nudged to mid-wicket .",[],[],[]
62200000000,128748,"On off, dabbed down on the off side by Harry.",Ravindra Jadeja,Harry Brook,42,3,"on off , dabbed down on the off side by harry .",[],[],[]
62180000000,128748,"FOUR! In the air but in the gap! Fractionally short by Jadeja, on middle, Harry Brook presses on the back foot and plays it with a flat bat. Hits it aerially to the right of long on. Mohammed Siraj at long on, goes after it but his chase goes in vain.",Ravindra Jadeja,Harry Brook,42,2,"four ! in the air but in the gap ! fractionally short by jadeja , on middle , harry brook press on the back foot and play it with a flat bat . hit it aerially to the right of long on . mohammed siraj at long on , go after it but his chase go in vain .",['short'],[],['long on']
62140000000,128748,"Short and attacking the off stump, solidly defended by Brook.",Ravindra Jadeja,Harry Brook,42,1,"short and attacking the off stump , solidly defended by brook .",['short'],[],[]
62120000000,128748,"Drifting away, on off, on a length, Jamie presents a straight bat to block but plays inside the line. Gets it off the outer half to backward point.",Washington Sundar,Jamie Smith,41,6,"drifting away , on off , on a length , jamie present a straight bat to block but play inside the line . get it off the outer half to backward point .",[],[],"['backward point', 'point']"
62090000000,128748,"At the stumps, Brook plays this full ball to long on and crosses over.",Washington Sundar,Harry Brook,41,5,"at the stump , brook play this full ball to long on and cross over .",['full'],[],['long on']
62070000000,128748,"WAS THAT A CHANCE? Fuller and quicker, on off, Jamie Smith gets his hands through and smashes it down the deck. Hits it low towards Sundar and Washington gets low but the ball bounces just short and bursts through his hands and rolls behind him. They cross.",Washington Sundar,Jamie Smith,41,4,"wa that a chance ? fuller and quicker , on off , jamie smith get his hand through and smash it down the deck . hit it low towards sundar and washington get low but the ball bounce just short and burst through his hand and roll behind him . they cross .","['fuller', 'short']",[],[]
62060000000,128748,"FOUR! Put away with absolute ease! A half-tracker from Sundar, outside off, Jamie Smith has all the time in the world to rock back and slap it to the right of Mohammed Siraj at deep point for a boundary.",Washington Sundar,Jamie Smith,41,3,"four ! put away with absolute ease ! a half-tracker from sundar , outside off , jamie smith ha all the time in the world to rock back and slap it to the right of mohammed siraj at deep point for a boundary .",[],[],['point']
62040000000,128748,"Nicely slowed down, on off, Brook presses forward to drive this full ball. Miscues it off the inner half towards long on for a single.",Washington Sundar,Harry Brook,41,2,"nicely slowed down , on off , brook press forward to drive this full ball . miscue it off the inner half towards long on for a single .",['full'],['drive'],['long on']
62020000000,128748,"Short and wide on off, Harry Brook waits back and punches it to the right of deep point for a couple of runs.",Washington Sundar,Harry Brook,41,1,"short and wide on off , harry brook wait back and punch it to the right of deep point for a couple of run .",['short'],[],['point']
61990000000,128748,"This is on the shorter side, outside off, Jamie Smith goes on the back foot and stays leg side of the ball for the cut. Gets an outside edge that dribbles towards backward point.",Ravindra Jadeja,Jamie Smith,40,6,"this is on the shorter side , outside off , jamie smith go on the back foot and stay leg side of the ball for the cut . get an outside edge that dribble towards backward point .",['shorter'],['cut'],"['backward point', 'point']"
61960000000,128748,"NO BALL! Ravindra Jadeja has overstepped! Darted in, on off, Harry works this full ball to deep cover for a run.",Ravindra Jadeja,Harry Brook,40,6,"no ball ! ravindra jadeja ha overstepped ! darted in , on off , harry work this full ball to deep cover for a run .",['full'],[],['cover']
61940000000,128748,"Very full, outside off, knocked past cover for a single by Jamie.",Ravindra Jadeja,Jamie Smith,40,5,"very full , outside off , knocked past cover for a single by jamie .",['full'],[],['cover']
61890000000,128748,"Play and a miss! This is bowled slower and wider, outside off, Jamie goes for the drive away from his body but the ball grips and turns past the outside edge.",Ravindra Jadeja,Jamie Smith,40,4,"play and a miss ! this is bowled slower and wider , outside off , jamie go for the drive away from his body but the ball grip and turn past the outside edge .",[],['drive'],[]
61870000000,128748,"Back to bowling it flat and short, on off, Smith gets back and taps it to cover-point.",Ravindra Jadeja,Jamie Smith,40,3,"back to bowling it flat and short , on off , smith get back and tap it to cover-point .",['short'],[],"['cover', 'point']"
61850000000,128748,"Bowls it nice and full, on off, Smith gets forward for the drive but can't get it past the diving Nitish Kumar Reddy at cover.",Ravindra Jadeja,Jamie Smith,40,2,"bowl it nice and full , on off , smith get forward for the drive but ca n't get it past the diving nitish kumar reddy at cover .",['full'],['drive'],['cover']
61810000000,128748,"Drops it short, on off, Jamie goes back and pats it back to Jadeja.",Ravindra Jadeja,Jamie Smith,40,1,"drop it short , on off , jamie go back and pat it back to jadeja .",['short'],[],[]
61780000000,128748,"Beaten! This does not turn, on a length, outside off, Harry Brook defends with his bat close to the front pad. Ends up playing inside the line and gets beaten on the outside edge.",Washington Sundar,Harry Brook,39,6,"beaten ! this doe not turn , on a length , outside off , harry brook defends with his bat close to the front pad . end up playing inside the line and get beaten on the outside edge .",[],[],[]
61760000000,128748,"Pushed through, outside off, Harry follows the line of the ball and guides it to backward point.",Washington Sundar,Harry Brook,39,5,"pushed through , outside off , harry follows the line of the ball and guide it to backward point .",[],[],"['backward point', 'point']"
61740000000,128748,"Tossed up, fuller and outside off, Jamie pats it down to long on for a single.",Washington Sundar,Jamie Smith,39,4,"tossed up , fuller and outside off , jamie pat it down to long on for a single .",['fuller'],[],['long on']
61690000000,128748,"Flat and short, outside off, cut away to deep point for a single by Harry.",Washington Sundar,Harry Brook,39,3,"flat and short , outside off , cut away to deep point for a single by harry .",['short'],['cut'],['point']
61670000000,128748,"Shorter and around off, Brook stays back to block.",Washington Sundar,Harry Brook,39,2,"shorter and around off , brook stay back to block .",['shorter'],[],[]
61640000000,128748,"On off, on a nagging length, Brook gets forward to defend.",Washington Sundar,Harry Brook,39,1,"on off , on a nagging length , brook get forward to defend .",[],[],[]
61620000000,128748,"Fuller and on off, Smith pushes it down the deck where Jadeja dives to his left to cut it off.",Ravindra Jadeja,Jamie Smith,38,6,"fuller and on off , smith push it down the deck where jadeja dive to his left to cut it off .",['fuller'],['cut'],[]
61590000000,128748,"Angled in, short and on middle, jabbed to mid-wicket off the back foot.",Ravindra Jadeja,Jamie Smith,38,5,"angled in , short and on middle , jabbed to mid-wicket off the back foot .",['short'],[],[]
61550000000,128748,"SIX! WOW! Dispatched with disdain! Floated up, on off, Jamie Smith puts the dancing shoes on and swings through. Thumps it back over the sight screen for a biggie.",Ravindra Jadeja,Jamie Smith,38,4,"six ! wow ! dispatched with disdain ! floated up , on off , jamie smith put the dancing shoe on and swing through . thump it back over the sight screen for a biggie .",[],[],[]
61520000000,128748,"FOUR! Jamie Smith continues to find the boundaries! Ravindra Jadeja errs in length as this is a bit too short and outside off, Smith presses on the back foot quickly and cuts it to the right of backward point and beats the man in the deep to his left. The 200 is up for England in no time.",Ravindra Jadeja,Jamie Smith,38,3,"four ! jamie smith continues to find the boundary ! ravindra jadeja errs in length a this is a bit too short and outside off , smith press on the back foot quickly and cut it to the right of backward point and beat the man in the deep to his left . the 200 is up for england in no time .",['short'],['cut'],"['backward point', 'point']"
61500000000,128748,"Short and on off, punched to deep point for a single.",Ravindra Jadeja,Harry Brook,38,2,"short and on off , punched to deep point for a single .",['short'],[],['point']
61460000000,128748,"Full and just outside the off stump, Brook drops it to the left of cover and wants a quick single but the fielder gets to the ball quickly.",Ravindra Jadeja,Harry Brook,38,1,"full and just outside the off stump , brook drop it to the left of cover and want a quick single but the fielder get to the ball quickly .",['full'],[],['cover']
61430000000,128748,"This is shorter and quicker, outside off, Smith backs away to unleash the cut but gets beaten on the outside edge.",Washington Sundar,Jamie Smith,37,6,"this is shorter and quicker , outside off , smith back away to unleash the cut but get beaten on the outside edge .",['shorter'],['cut'],[]
61410000000,128748,"Around off, on a nagging length, dabbed down by Smith.",Washington Sundar,Jamie Smith,37,5,"around off , on a nagging length , dabbed down by smith .",[],[],[]
61390000000,128748,"Pushed through, on off, Smith stabs it down on the off side.",Washington Sundar,Jamie Smith,37,4,"pushed through , on off , smith stab it down on the off side .",[],[],[]
61340000000,128748,"Shorter and on off, Jamie Smith goes on the back foot and chops it down to the left of backward point. Washington Sundar sprints and dives at deep third to prevent the boundary from reaching the fene. Two runs taken.",Washington Sundar,Jamie Smith,37,3,"shorter and on off , jamie smith go on the back foot and chop it down to the left of backward point . washington sundar sprint and dive at deep third to prevent the boundary from reaching the fene . two run taken .",['shorter'],[],"['backward point', 'point']"
61320000000,128748,FOUR! Back-to-back boundaries! This is tossed up again but a bit wider by Sundar on spotting Jamie come down the track. Smith extends his hands and cracks it along the ground between cover and mid off for four more.,Washington Sundar,Jamie Smith,37,2,four ! back-to-back boundary ! this is tossed up again but a bit wider by sundar on spotting jamie come down the track . smith extends his hand and crack it along the ground between cover and mid off for four more .,[],[],"['mid off', 'cover']"
61290000000,128748,"FOUR! Smith welcomes Sundar with a boundary! Floaty delivery, full and wide on off, Jamie gets his hands through and creams the drive to the left of mid off for a boundary.",Washington Sundar,Jamie Smith,37,1,"four ! smith welcome sundar with a boundary ! floaty delivery , full and wide on off , jamie get his hand through and cream the drive to the left of mid off for a boundary .",['full'],['drive'],['mid off']
61260000000,128748,"FOUR! Nicely done! Fuller and slower, around off, Harry Brook reaches out in front and gets inside the line. Plays the lap over the keeper and collects a boundary.",Ravindra Jadeja,Harry Brook,36,6,"four ! nicely done ! fuller and slower , around off , harry brook reach out in front and get inside the line . play the lap over the keeper and collect a boundary .",['fuller'],[],[]
61230000000,128748,"Full and on off, defended off the front foot.",Ravindra Jadeja,Harry Brook,36,5,"full and on off , defended off the front foot .",['full'],[],[]
61190000000,128748,"Fuller and slower, on off, Brook blocks it out.",Ravindra Jadeja,Harry Brook,36,4,"fuller and slower , on off , brook block it out .",['fuller'],[],[]
61180000000,128748,"Nearly dragged it back onto the stumps! Short and outside off, Harry hangs back to punch it away. Gets an inside edge that sneaks past the stumps.",Ravindra Jadeja,Harry Brook,36,3,"nearly dragged it back onto the stump ! short and outside off , harry hang back to punch it away . get an inside edge that sneak past the stump .",['short'],[],[]
61110000000,128748,"DROPPED by Shubman Gill! A sharp chance but India needed that to be converted! Jadeja drags the length back slightly and this is a bit wide on off, Brook goes for the expansive drive away from his body. Does not manage to get to the pitch of the ball and the ball spins away just a touch to catch the outside edge. Brook went hard at it and therefore, the ball went behind quickly and it climbed onto Shubman. Gill got his hands in front of his face, more as an evasive action and it went over his hands to ping him on the cap before it rolled behind for a couple.",Ravindra Jadeja,Harry Brook,36,2,"dropped by shubman gill ! a sharp chance but india needed that to be converted ! jadeja drag the length back slightly and this is a bit wide on off , brook go for the expansive drive away from his body . doe not manage to get to the pitch of the ball and the ball spin away just a touch to catch the outside edge . brook went hard at it and therefore , the ball went behind quickly and it climbed onto shubman . gill got his hand in front of his face , more a an evasive action and it went over his hand to ping him on the cap before it rolled behind for a couple .",[],['drive'],[]
61090000000,128748,"Tossed up, on off, Brook drives it straight to extra cover.",Ravindra Jadeja,Harry Brook,36,1,"tossed up , on off , brook drive it straight to extra cover .",[],['drive'],"['extra cover', 'cover']"
61040000000,128748,"FOUR! Gap picked with surgical precision! Prasidh Krishna goes short but this does not trouble Smith at all. Jamie gets it at a good height, around middle. Pulls it all along the ground and right between deep backward square leg and deep square leg.",Prasidh Krishna,Jamie Smith,35,6,"four ! gap picked with surgical precision ! prasidh krishna go short but this doe not trouble smith at all . jamie get it at a good height , around middle . pull it all along the ground and right between deep backward square leg and deep square leg .",['short'],['pull'],['deep square leg']
61030000000,128748,"Around off, on a shortish length, Jamie Smith hops and is airborne while playing the shot. Cuts it well but it goes straight to backward point.",Prasidh Krishna,Jamie Smith,35,5,"around off , on a shortish length , jamie smith hop and is airborne while playing the shot . cut it well but it go straight to backward point .",[],['cut'],"['backward point', 'point']"
60980000000,128748,"Short and following the batter as he backs away, Harry Brook taps the ball on its head and steers it to deep third for one more.",Prasidh Krishna,Harry Brook,35,4,"short and following the batter a he back away , harry brook tap the ball on it head and steer it to deep third for one more .",['short'],[],[]
60950000000,128748,"On middle, on a shortish length, Jamie goes for the pull but he once again swings early. Gets an inside edge that rolls down to deep fine leg for one.",Prasidh Krishna,Jamie Smith,35,3,"on middle , on a shortish length , jamie go for the pull but he once again swing early . get an inside edge that roll down to deep fine leg for one .",[],['pull'],['fine leg']
60930000000,128748,"Miscued but safe! Prasidh goes into the wicket and gets the ball high enough to trouble the batter, around leg, Smith tries to get inside the line to help the pull down towards deep fine leg but is early into the shot. The ball lobs off the gloves but drops safely beside the pitch on the leg side.",Prasidh Krishna,Jamie Smith,35,2,"miscued but safe ! prasidh go into the wicket and get the ball high enough to trouble the batter , around leg , smith try to get inside the line to help the pull down towards deep fine leg but is early into the shot . the ball lob off the glove but drop safely beside the pitch on the leg side .",[],['pull'],['fine leg']
60900000000,128748,"Delivers it on a back of a length, on middle, Harry Brook pulls it along the ground to deep square leg for a single.",Prasidh Krishna,Harry Brook,35,1,"delivers it on a back of a length , on middle , harry brook pull it along the ground to deep square leg for a single .",['back of a length'],['pull'],['deep square leg']
60870000000,128748,"Goes a bit wide on the crease, full and on middle, Brook drives it in front of mid on for a quick single.",Ravindra Jadeja,Harry Brook,34,6,"go a bit wide on the crease , full and on middle , brook drive it in front of mid on for a quick single .",['full'],['drive'],['mid on']
60850000000,128748,"Keeps it full and straight, on off, Harry plays it back to Jadeja.",Ravindra Jadeja,Harry Brook,34,5,"keep it full and straight , on off , harry play it back to jadeja .",['full'],[],[]
60830000000,128748,"Fired in, full and on off, solidly blocked out by Brook.",Ravindra Jadeja,Harry Brook,34,4,"fired in , full and on off , solidly blocked out by brook .",['full'],[],[]
60810000000,128748,"Full and attacking the stumps, knocked with a straight bat to long off for a single.",Ravindra Jadeja,Jamie Smith,34,3,"full and attacking the stump , knocked with a straight bat to long off for a single .",['full'],[],['long off']
60790000000,128748,"Slanting in, on off, on a nagging length, JS pushes it to the left of cover. Brook wants to sneak in a quick single but Jamie sends him back.",Ravindra Jadeja,Jamie Smith,34,2,"slanting in , on off , on a nagging length , j push it to the left of cover . brook want to sneak in a quick single but jamie sends him back .",[],[],['cover']
60770000000,128748,"Around off, Jamie presses forward to tap it to cover.",Ravindra Jadeja,Jamie Smith,34,1,"around off , jamie press forward to tap it to cover .",[],[],['cover']
60730000000,128748,Prasidh spots Brook backing away and follows him with a hard-length delivery. Harry manages to open the bat face and glide it to the left of deep third for a couple of runs. 11 runs off the over!,Prasidh Krishna,Harry Brook,33,6,prasidh spot brook backing away and follows him with a hard-length delivery . harry manages to open the bat face and glide it to the left of deep third for a couple of run . 11 run off the over !,[],[],[]
60710000000,128748,"On off, on a shortish length, on off, Harry drags the pull to mid-wicket.",Prasidh Krishna,Harry Brook,33,5,"on off , on a shortish length , on off , harry drag the pull to mid-wicket .",[],['pull'],[]
